,id,title,authors,citation,first_author,journal_book,publication_year,create_date,pmcid,nihms_id,doi
0,34968557,Active inference leads to Bayesian neurophysiology,Isomura T.,Neurosci Res. 2022 Feb;175:38-45. doi: 10.1016/j.neures.2021.12.003. Epub 2021 Dec 27.,Isomura T,Neurosci Res,2022,2021/12/30,,,10.1016/j.neures.2021.12.003
119,32410975,"Novelty Manipulations, Memory Performance, and Predictive Coding: the Role of Unexpectedness","Reichardt R, Polner B, Simor P.",Front Hum Neurosci. 2020 Apr 29;14:152. doi: 10.3389/fnhum.2020.00152. eCollection 2020.,Reichardt R,Front Hum Neurosci,2020,2020/05/16,PMC7201021,,10.3389/fnhum.2020.00152
120,22047778,Predictive coding as a model of the V1 saliency map hypothesis,Spratling MW.,Neural Netw. 2012 Feb;26:7-28. doi: 10.1016/j.neunet.2011.10.002. Epub 2011 Oct 19.,Spratling MW,Neural Netw,2012,2011/11/04,,,10.1016/j.neunet.2011.10.002
121,19054506,Predictive coding of music--brain responses to rhythmic incongruity,"Vuust P, Ostergaard L, Pallesen KJ, Bailey C, Roepstorff A.",Cortex. 2009 Jan;45(1):80-92. doi: 10.1016/j.cortex.2008.05.014. Epub 2008 Nov 14.,Vuust P,Cortex,2009,2008/12/05,,,10.1016/j.cortex.2008.05.014
122,18442841,Predictive coding as a model of biased competition in visual attention,Spratling MW.,Vision Res. 2008 Jun;48(12):1391-408. doi: 10.1016/j.visres.2008.03.009. Epub 2008 Apr 28.,Spratling MW,Vision Res,2008,2008/04/30,,,10.1016/j.visres.2008.03.009
123,29581379,Visual Mismatch and Predictive Coding: A Computational Single-Trial ERP Study,"Stefanics G, Heinzle J, Horváth AA, Stephan KE.",J Neurosci. 2018 Apr 18;38(16):4020-4030. doi: 10.1523/JNEUROSCI.3365-17.2018. Epub 2018 Mar 26.,Stefanics G,J Neurosci,2018,2018/03/28,PMC6705923,,10.1523/JNEUROSCI.3365-17.2018
124,31581198,Alpha oscillations and traveling waves: Signatures of predictive coding?,"Alamia A, VanRullen R.",PLoS Biol. 2019 Oct 3;17(10):e3000487. doi: 10.1371/journal.pbio.3000487. eCollection 2019 Oct.,Alamia A,PLoS Biol,2019,2019/10/04,PMC6776260,,10.1371/journal.pbio.3000487
125,26579038,Predictive coding in visual search as revealed by cross-frequency EEG phase synchronization,"Sauseng P, Conci M, Wild B, Geyer T.",Front Psychol. 2015 Oct 28;6:1655. doi: 10.3389/fpsyg.2015.01655. eCollection 2015.,Sauseng P,Front Psychol,2015,2015/11/19,PMC4623391,,10.3389/fpsyg.2015.01655
127,25805974,The cortical modulation of stimulus-specific adaptation in the auditory midbrain and thalamus: a potential neuronal correlate for predictive coding,"Malmierca MS, Anderson LA, Antunes FM.",Front Syst Neurosci. 2015 Mar 9;9:19. doi: 10.3389/fnsys.2015.00019. eCollection 2015.,Malmierca MS,Front Syst Neurosci,2015,2015/03/26,PMC4353371,,10.3389/fnsys.2015.00019
128,20203213,Predictive coding as a model of response properties in cortical area V1,Spratling MW.,J Neurosci. 2010 Mar 3;30(9):3531-43. doi: 10.1523/JNEUROSCI.4911-09.2010.,Spratling MW,J Neurosci,2010,2010/03/06,PMC6634102,,10.1523/JNEUROSCI.4911-09.2010
129,23789843,"Predictive coding? Yes, but from what source?",Hickok G.,Behav Brain Sci. 2013 Aug;36(4):358. doi: 10.1017/S0140525X12002750. Epub 2013 Jun 24.,Hickok G,Behav Brain Sci,2013,2013/06/25,PMC5215886,NIHMS635808,10.1017/S0140525X12002750
131,28751458,Information-Theoretic Evidence for Predictive Coding in the Face-Processing System,"Brodski-Guerniero A, Paasch GF, Wollstadt P, Özdemir I, Lizier JT, Wibral M.",J Neurosci. 2017 Aug 23;37(34):8273-8283. doi: 10.1523/JNEUROSCI.0614-17.2017. Epub 2017 Jul 27.,Brodski-Guerniero A,J Neurosci,2017,2017/07/29,PMC6596791,,10.1523/JNEUROSCI.0614-17.2017
132,23730295,What is Bottom-Up and What is Top-Down in Predictive Coding?,"Rauss K, Pourtois G.",Front Psychol. 2013 May 17;4:276. doi: 10.3389/fpsyg.2013.00276. eCollection 2013.,Rauss K,Front Psychol,2013,2013/06/05,PMC3656342,,10.3389/fpsyg.2013.00276
133,22350506,Predictive coding accounts for V1 response properties recorded using reverse correlation,Spratling MW.,Biol Cybern. 2012 Jan;106(1):37-49. doi: 10.1007/s00422-012-0477-7. Epub 2012 Feb 14.,Spratling MW,Biol Cybern,2012,2012/02/22,,,10.1007/s00422-012-0477-7
134,24806668,Predictive coding explains auditory and tactile influences on vision during binocular rivalry,"Jack BN, Hacker G.",J Neurosci. 2014 May 7;34(19):6423-4. doi: 10.1523/JNEUROSCI.1040-14.2014.,Jack BN,J Neurosci,2014,2014/05/09,PMC6608136,,10.1523/JNEUROSCI.1040-14.2014
135,16001064,Dynamic predictive coding by the retina,"Hosoya T, Baccus SA, Meister M.",Nature. 2005 Jul 7;436(7047):71-7. doi: 10.1038/nature03689.,Hosoya T,Nature,2005,2005/07/08,,,10.1038/nature03689
136,27747989,Predictive coding accelerates word recognition and learning in the early stages of language development,"Ylinen S, Bosseler A, Junttila K, Huotilainen M.",Dev Sci. 2017 Nov;20(6). doi: 10.1111/desc.12472. Epub 2016 Oct 16.,Ylinen S,Dev Sci,2017,2016/10/18,,,10.1111/desc.12472
137,23267336,Complementing predictive coding,Newsome W.,Front Psychol. 2012 Dec 18;3:554. doi: 10.3389/fpsyg.2012.00554. eCollection 2012.,Newsome W,Front Psychol,2012,2012/12/26,PMC3525683,,10.3389/fpsyg.2012.00554
138,31525309,A Novel Predictive-Coding-Inspired Variational RNN Model for Online Prediction and Recognition,"Ahmadi A, Tani J.",Neural Comput. 2019 Nov;31(11):2025-2074. doi: 10.1162/neco_a_01228. Epub 2019 Sep 16.,Ahmadi A,Neural Comput,2019,2019/09/17,,,10.1162/neco_a_01228
139,28244874,Neural markers of predictive coding under perceptual uncertainty revealed with Hierarchical Frequency Tagging,"Gordon N, Koenig-Robert R, Tsuchiya N, van Boxtel JJ, Hohwy J.",Elife. 2017 Feb 28;6:e22749. doi: 10.7554/eLife.22749.,Gordon N,Elife,2017,2017/03/01,PMC5360443,,10.7554/eLife.22749
140,27991186,Timing in Predictive Coding: The Roles of Task Relevance and Global Probability,"Sherwell C, Garrido MI, Cunnington R.",J Cogn Neurosci. 2017 May;29(5):780-792. doi: 10.1162/jocn_a_01085. Epub 2016 Dec 19.,Sherwell C,J Cogn Neurosci,2017,2016/12/20,,,10.1162/jocn_a_01085
141,22291673,An interoceptive predictive coding model of conscious presence,"Seth AK, Suzuki K, Critchley HD.",Front Psychol. 2012 Jan 10;2:395. doi: 10.3389/fpsyg.2011.00395. eCollection 2011.,Seth AK,Front Psychol,2012,2012/02/01,PMC3254200,,10.3389/fpsyg.2011.00395
142,30801964,Electrophysiological alterations in motor-auditory predictive coding in autism spectrum disorder,"van Laarhoven T, Stekelenburg JJ, Eussen MLJM, Vroomen J.",Autism Res. 2019 Apr;12(4):589-599. doi: 10.1002/aur.2087. Epub 2019 Feb 23.,van Laarhoven T,Autism Res,2019,2019/02/26,PMC6593426,,10.1002/aur.2087
143,29227757,The second agent effect: Interpersonal predictive coding in people with schizophrenia,"Okruszek Ł, Piejka A, Wysokiński A, Szczepocka E, Manera V.",Soc Neurosci. 2019 Apr;14(2):208-213. doi: 10.1080/17470919.2017.1415969. Epub 2017 Dec 18.,Okruszek Ł,Soc Neurosci,2019,2017/12/12,,,10.1080/17470919.2017.1415969
144,29683495,Now you hear it: a predictive coding model for understanding rhythmic incongruity,"Vuust P, Dietz MJ, Witek M, Kringelbach ML.",Ann N Y Acad Sci. 2018 Apr 23. doi: 10.1111/nyas.13622. Online ahead of print.,Vuust P,Ann N Y Acad Sci,2018,2018/04/24,,,10.1111/nyas.13622
145,27647218,Role of N-Methyl-D-Aspartate Receptors in Action-Based Predictive Coding Deficits in Schizophrenia,"Kort NS, Ford JM, Roach BJ, Gunduz-Bruce H, Krystal JH, Jaeger J, Reinhart RM, Mathalon DH.",Biol Psychiatry. 2017 Mar 15;81(6):514-524. doi: 10.1016/j.biopsych.2016.06.019. Epub 2016 Jul 1.,Kort NS,Biol Psychiatry,2017,2016/09/21,PMC5203970,NIHMS800988,10.1016/j.biopsych.2016.06.019
146,23372559,A predictive coding perspective on autism spectrum disorders,"van Boxtel JJ, Lu H.",Front Psychol. 2013 Jan 28;4:19. doi: 10.3389/fpsyg.2013.00019. eCollection 2013.,van Boxtel JJ,Front Psychol,2013,2013/02/02,PMC3556598,,10.3389/fpsyg.2013.00019
147,18085988,Predictive coding and the slowness principle: an information-theoretic approach,"Creutzig F, Sprekeler H.",Neural Comput. 2008 Apr;20(4):1026-41. doi: 10.1162/neco.2008.01-07-455.,Creutzig F,Neural Comput,2008,2007/12/19,,,10.1162/neco.2008.01-07-455
148,34873255,Alpha-to-beta- and gamma-band activity reflect predictive coding in affective visual processing,"Strube A, Rose M, Fazeli S, Büchel C.",Sci Rep. 2021 Dec 6;11(1):23492. doi: 10.1038/s41598-021-02939-z.,Strube A,Sci Rep,2021,2021/12/07,PMC8648824,,10.1038/s41598-021-02939-z
149,35795004,Simulating Developmental and Individual Differences of Drawing Behavior in Children Using a Predictive Coding Model,"Philippsen A, Tsuji S, Nagai Y.",Front Neurorobot. 2022 Jun 20;16:856184. doi: 10.3389/fnbot.2022.856184. eCollection 2022.,Philippsen A,Front Neurorobot,2022,2022/07/07,PMC9251405,,10.3389/fnbot.2022.856184
150,26873806,Beta- and gamma-band activity reflect predictive coding in the processing of causal events,"van Pelt S, Heil L, Kwisthout J, Ondobaka S, van Rooij I, Bekkering H.",Soc Cogn Affect Neurosci. 2016 Jun;11(6):973-80. doi: 10.1093/scan/nsw017. Epub 2016 Feb 12.,van Pelt S,Soc Cogn Affect Neurosci,2016,2016/02/14,PMC4884316,,10.1093/scan/nsw017
151,35321264,Past and Future Explanations for Depersonalization and Derealization Disorder: A Role for Predictive Coding,"Gatus A, Jamieson G, Stevenson B.",Front Hum Neurosci. 2022 Mar 7;16:744487. doi: 10.3389/fnhum.2022.744487. eCollection 2022.,Gatus A,Front Hum Neurosci,2022,2022/03/24,PMC8934883,,10.3389/fnhum.2022.744487
152,34966789,Multimodal Representation Learning for Place Recognition Using Deep Hebbian Predictive Coding,"Pearson MJ, Dora S, Struckmeier O, Knowles TC, Mitchinson B, Tiwari K, Kyrki V, Bohte S, Pennartz CMA.",Front Robot AI. 2021 Dec 13;8:732023. doi: 10.3389/frobt.2021.732023. eCollection 2021.,Pearson MJ,Front Robot AI,2021,2021/12/30,PMC8710724,,10.3389/frobt.2021.732023
153,35177967,Neural Substrates and Models of Omission Responses and Predictive Processes,"Braga A, Schönwiesner M.",Front Neural Circuits. 2022 Feb 1;16:799581. doi: 10.3389/fncir.2022.799581. eCollection 2022.,Braga A,Front Neural Circuits,2022,2022/02/18,PMC8844463,,10.3389/fncir.2022.799581
154,33613221,Interactions of Medial and Lateral Prefrontal Cortex in Hierarchical Predictive Coding,"Alexander WH, Womelsdorf T.",Front Comput Neurosci. 2021 Feb 3;15:605271. doi: 10.3389/fncom.2021.605271. eCollection 2021.,Alexander WH,Front Comput Neurosci,2021,2021/02/22,PMC7888340,,10.3389/fncom.2021.605271
155,28327348,Know thy agency in predictive coding: Meta-monitoring over forward modeling,Asai T.,Conscious Cogn. 2017 May;51:82-99. doi: 10.1016/j.concog.2017.03.001. Epub 2017 Apr 10.,Asai T,Conscious Cogn,2017,2017/03/23,,,10.1016/j.concog.2017.03.001
156,28397076,Neural evidence for predictive coding in auditory cortex during speech production,"Okada K, Matchin W, Hickok G.",Psychon Bull Rev. 2018 Feb;25(1):423-430. doi: 10.3758/s13423-017-1284-x.,Okada K,Psychon Bull Rev,2018,2017/04/12,,,10.3758/s13423-017-1284-x
157,18978957,Reconciling predictive coding and biased competition models of cortical function,Spratling MW.,Front Comput Neurosci. 2008 Oct 21;2:4. doi: 10.3389/neuro.10.004.2008. eCollection 2008.,Spratling MW,Front Comput Neurosci,2008,2008/11/04,PMC2576514,,10.3389/neuro.10.004.2008
158,29267407,"Commentary: Brain, Mind, World: Predictive Coding, Neo-Kantianism, and Transcendental Idealism",Piekarski M.,Front Psychol. 2017 Dec 5;8:2077. doi: 10.3389/fpsyg.2017.02077. eCollection 2017.,Piekarski M,Front Psychol,2017,2017/12/22,PMC5723412,,10.3389/fpsyg.2017.02077
159,29497060,Frontal cortex function as derived from hierarchical predictive coding,"Alexander WH, Brown JW.",Sci Rep. 2018 Mar 1;8(1):3843. doi: 10.1038/s41598-018-21407-9.,Alexander WH,Sci Rep,2018,2018/03/03,PMC5832795,,10.1038/s41598-018-21407-9
160,29369645,"Biological motion sensitivity, but not interpersonal predictive coding is impaired in schizophrenia","Okruszek Ł, Piejka A, Wysokiński A, Szczepocka E, Manera V.",J Abnorm Psychol. 2018 Apr;127(3):305-313. doi: 10.1037/abn0000335. Epub 2018 Jan 25.,Okruszek Ł,J Abnorm Psychol,2018,2018/01/26,,,10.1037/abn0000335
161,22586416,Predictive coding strategies for developmental neurorobotics,"Park JC, Lim JH, Choi H, Kim DS.",Front Psychol. 2012 May 7;3:134. doi: 10.3389/fpsyg.2012.00134. eCollection 2012.,Park JC,Front Psychol,2012,2012/05/16,PMC3345524,,10.3389/fpsyg.2012.00134
162,30429054,The Predictive Brain as a Stubborn Scientist,"Yon D, de Lange FP, Press C.",Trends Cogn Sci. 2019 Jan;23(1):6-8. doi: 10.1016/j.tics.2018.10.003. Epub 2018 Nov 11.,Yon D,Trends Cogn Sci,2019,2018/11/16,,,10.1016/j.tics.2018.10.003
163,28080962,'Bodily precision': a predictive coding account of individual differences in interoceptive accuracy,"Ainley V, Apps MA, Fotopoulou A, Tsakiris M.",Philos Trans R Soc Lond B Biol Sci. 2016 Nov 19;371(1708):20160003. doi: 10.1098/rstb.2016.0003. Epub 2016 Oct 10.,Ainley V,Philos Trans R Soc Lond B Biol Sci,2016,2017/01/13,PMC5062093,,10.1098/rstb.2016.0003
164,34867238,The Adaptation Model Offers a Challenge for the Predictive Coding Account of Mismatch Negativity,May PJC.,Front Hum Neurosci. 2021 Nov 19;15:721574. doi: 10.3389/fnhum.2021.721574. eCollection 2021.,May PJC,Front Hum Neurosci,2021,2021/12/06,PMC8640521,,10.3389/fnhum.2021.721574
165,37436863,Visually Guided Sound Source Separation With Audio-Visual Predictive Coding,"Song Z, Zhang Z.",IEEE Trans Neural Netw Learn Syst. 2023 Jul 12;PP. doi: 10.1109/TNNLS.2023.3288022. Online ahead of print.,Song Z,IEEE Trans Neural Netw Learn Syst,2023,2023/07/12,,,10.1109/TNNLS.2023.3288022
166,27752799,Distinguishing Neural Adaptation and Predictive Coding Hypotheses in Auditory Change Detection,"Symonds RM, Lee WW, Kohn A, Schwartz O, Witkowski S, Sussman ES.",Brain Topogr. 2017 Jan;30(1):136-148. doi: 10.1007/s10548-016-0529-8. Epub 2016 Oct 17.,Symonds RM,Brain Topogr,2017,2016/10/19,PMC5222692,NIHMS823745,10.1007/s10548-016-0529-8
167,37335972,Linguistic Priors for Perception,"Slivac K, Flecken M.",Top Cogn Sci. 2023 Jun 19. doi: 10.1111/tops.12672. Online ahead of print.,Slivac K,Top Cogn Sci,2023,2023/06/19,,,10.1111/tops.12672
168,36594030,Adaptive discrimination between harmful and harmless antigens in the immune system by predictive coding,"Yoshido K, Naoki H.",iScience. 2022 Dec 7;26(1):105754. doi: 10.1016/j.isci.2022.105754. eCollection 2023 Jan 20.,Yoshido K,iScience,2022,2023/01/03,PMC9804113,,10.1016/j.isci.2022.105754
170,27102775,Predictive processing simplified: The infotropic machine,Thornton C.,Brain Cogn. 2017 Mar;112:13-24. doi: 10.1016/j.bandc.2016.03.004. Epub 2016 Apr 18.,Thornton C,Brain Cogn,2017,2016/04/23,,,10.1016/j.bandc.2016.03.004
171,25698961,Refractoriness about adaptation,O'Shea RP.,Front Hum Neurosci. 2015 Feb 4;9:38. doi: 10.3389/fnhum.2015.00038. eCollection 2015.,O'Shea RP,Front Hum Neurosci,2015,2015/02/21,PMC4316709,,10.3389/fnhum.2015.00038
173,26441621,Is predictive coding theory articulated enough to be testable?,"Kogo N, Trengove C.",Front Comput Neurosci. 2015 Sep 8;9:111. doi: 10.3389/fncom.2015.00111. eCollection 2015.,Kogo N,Front Comput Neurosci,2015,2015/10/07,PMC4561670,,10.3389/fncom.2015.00111
175,26274902,Cognitive neuroscience of synesthesia: Introduction to the special issue,Ward J.,Cogn Neurosci. 2015;6(2-3):45-7. doi: 10.1080/17588928.2015.1055238.,Ward J,Cogn Neurosci,2015,2015/08/15,,,10.1080/17588928.2015.1055238
176,32595529,Making Sense of Mismatch Negativity,"Fitzgerald K, Todd J.",Front Psychiatry. 2020 Jun 11;11:468. doi: 10.3389/fpsyt.2020.00468. eCollection 2020.,Fitzgerald K,Front Psychiatry,2020,2020/06/30,PMC7300203,,10.3389/fpsyt.2020.00468
177,36798645,"No common factor for illusory percepts, but a link between pareidolia and delusion tendency: A test of predictive coding theory","Lhotka M, Ischebeck A, Helmlinger B, Zaretskaya N.",Front Psychol. 2023 Jan 4;13:1067985. doi: 10.3389/fpsyg.2022.1067985. eCollection 2022.,Lhotka M,Front Psychol,2023,2023/02/17,PMC9928206,,10.3389/fpsyg.2022.1067985
178,31503822,Lossless compression applying linear predictive coding based on the directionality of interference patterns of a hologram,"Hyun KD, Tamagawa K, Sakamoto Y.",Appl Opt. 2019 Jun 20;58(18):5018-5028. doi: 10.1364/AO.58.005018.,Hyun KD,Appl Opt,2019,2019/09/11,,,10.1364/AO.58.005018
179,30895875,Explaining hyper-sensitivity and hypo-responsivity in autism with a common predictive coding-based mechanism,"Van de Cruys S, Perrykkad K, Hohwy J.",Cogn Neurosci. 2019 Jul;10(3):164-166. doi: 10.1080/17588928.2019.1594746. Epub 2019 Mar 21.,Van de Cruys S,Cogn Neurosci,2019,2019/03/22,,,10.1080/17588928.2019.1594746
180,34813664,Predictive pre-activation of orthographic and lexical-semantic representations facilitates visual word recognition,"Eisenhauer S, Gagl B, Fiebach CJ.",Psychophysiology. 2022 Mar;59(3):e13970. doi: 10.1111/psyp.13970. Epub 2021 Nov 23.,Eisenhauer S,Psychophysiology,2022,2021/11/23,,,10.1111/psyp.13970
181,36375346,On the role of feedback in image recognition under noise and adversarial attacks: A predictive coding perspective,"Alamia A, Mozafari M, Choksi B, VanRullen R.",Neural Netw. 2023 Jan;157:280-287. doi: 10.1016/j.neunet.2022.10.020. Epub 2022 Oct 27.,Alamia A,Neural Netw,2023,2022/11/14,,,10.1016/j.neunet.2022.10.020
182,34773491,Diametrical modulation of tactile and visual perceptual thresholds during the rubber hand illusion: a predictive coding account,"Rossi Sebastiano A, Bruno V, Ronga I, Fossataro C, Galigani M, Neppi-Modona M, Garbarini F.",Psychol Res. 2022 Sep;86(6):1830-1846. doi: 10.1007/s00426-021-01608-0. Epub 2021 Nov 13.,Rossi Sebastiano A,Psychol Res,2022,2021/11/13,,,10.1007/s00426-021-01608-0
183,28524817,Functional dissociation of stimulus intensity encoding and predictive coding of pain in the insula,"Geuter S, Boll S, Eippert F, Büchel C.",Elife. 2017 May 19;6:e24770. doi: 10.7554/eLife.24770.,Geuter S,Elife,2017,2017/05/20,PMC5470871,,10.7554/eLife.24770
184,25361506,Lossless predictive coding for images with Bayesian treatment,"Liu J, Zhai G, Yang X, Chen L.",IEEE Trans Image Process. 2014 Dec;23(12):5519-30. doi: 10.1109/TIP.2014.2365698.,Liu J,IEEE Trans Image Process,2014,2014/11/01,,,10.1109/TIP.2014.2365698
185,27065363,Linking pattern completion in the hippocampus to predictive coding in visual cortex,"Hindy NC, Ng FY, Turk-Browne NB.",Nat Neurosci. 2016 May;19(5):665-667. doi: 10.1038/nn.4284. Epub 2016 Apr 11.,Hindy NC,Nat Neurosci,2016,2016/04/12,PMC4948994,NIHMS767912,10.1038/nn.4284
186,26670700,Hierarchical Novelty-Familiarity Representation in the Visual System by Modular Predictive Coding,"Vladimirskiy B, Urbanczik R, Senn W.",PLoS One. 2015 Dec 15;10(12):e0144636. doi: 10.1371/journal.pone.0144636. eCollection 2015.,Vladimirskiy B,PLoS One,2015,2015/12/17,PMC4682867,,10.1371/journal.pone.0144636
187,29715566,Indexing sensory plasticity: Evidence for distinct Predictive Coding and Hebbian learning mechanisms in the cerebral cortex,"Spriggs MJ, Sumner RL, McMillan RL, Moran RJ, Kirk IJ, Muthukumaraswamy SD.",Neuroimage. 2018 Aug 1;176:290-300. doi: 10.1016/j.neuroimage.2018.04.060. Epub 2018 Apr 30.,Spriggs MJ,Neuroimage,2018,2018/05/02,,,10.1016/j.neuroimage.2018.04.060
188,22226901,Predictive information processing is a fundamental learning mechanism present in early development: evidence from infants,Trainor LJ.,Int J Psychophysiol. 2012 Feb;83(2):256-8. doi: 10.1016/j.ijpsycho.2011.12.008. Epub 2012 Jan 6.,Trainor LJ,Int J Psychophysiol,2012,2012/01/10,,,10.1016/j.ijpsycho.2011.12.008
189,28479110,Boredom begets creativity: A solution to the exploitation-exploration trade-off in predictive coding,"Gomez-Ramirez J, Costa T.",Biosystems. 2017 Dec;162:168-176. doi: 10.1016/j.biosystems.2017.04.006. Epub 2017 May 4.,Gomez-Ramirez J,Biosystems,2017,2017/05/09,,,10.1016/j.biosystems.2017.04.006
190,30642411,Parsing components of auditory predictive coding in schizophrenia using a roving standard mismatch negativity paradigm,"McCleery A, Mathalon DH, Wynn JK, Roach BJ, Hellemann GS, Marder SR, Green MF.",Psychol Med. 2019 May;49(7):1195-1206. doi: 10.1017/S0033291718004087. Epub 2019 Jan 15.,McCleery A,Psychol Med,2019,2019/01/16,PMC6499668,NIHMS1007637,10.1017/S0033291718004087
