,title,authors,where_published,year,doi
1057,Fitting perception in and to cognition,"Goldstone RL, de Leeuw JR, Landy DH.",Cognition,2015,10.1016/j.cognition.2014.11.027
1058,Computational psychiatry: the brain as a phantastic organ,"Friston KJ, Stephan KE, Montague R, Dolan RJ.",Lancet Psychiatry,2014,10.1016/S2215-0366(14)70275-5
1059,Investigating bottom-up auditory attention,"Kaya EM, Elhilali M.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00327
1060,A single functional model of drivers and modulators in cortex,Spratling MW.,J Comput Neurosci,2014,10.1007/s10827-013-0471-7
1061,Time to get rid of the 'Modular' in neuropsychology: a unified theory of anosognosia as aberrant predictive coding,Fotopoulou A.,J Neuropsychol,2014,10.1111/jnp.12010
1062,Neuronal dynamics of predictive coding,Mehta MR.,Neuroscientist,2001,10.1177/107385840100700605
1063,Context-based lossless and near-lossless compression of EEG signals,"Memon N, Kong X, Cinkler J.",IEEE Trans Inf Technol Biomed,1999,10.1109/4233.788586
1064,Subjective consistency increases trust,"Nowak A, Biesaga M, Ziembowicz K, Baran T, Winkielman P.",Sci Rep,2023,10.1038/s41598-023-32034-4
1065,The Imbalanced Plasticity Hypothesis of Schizophrenia-Related Psychosis: A Predictive Perspective,"Guterman Y, Ataria Y, Silverstein SM.",Cogn Affect Behav Neurosci,2021,10.3758/s13415-021-00911-y
1066,Learnable Subspace Clustering,"Li J, Liu H, Tao Z, Zhao H, Fu Y.",IEEE Trans Neural Netw Learn Syst,2022,10.1109/TNNLS.2020.3040379
1067,Semantic Knowledge Enhances Conscious Awareness of Visual Objects,"Weller PD, Rabovsky M, Abdel Rahman R.",J Cogn Neurosci,2019,10.1162/jocn_a_01404
1068,Predictive coding of the statistical parameters of uncertain rewards by orbitofrontal neurons,"O'Neill M, Schultz W.",Behav Brain Res,2018,10.1016/j.bbr.2018.04.041
1069,Fall Detection Using Smartphone Audio Features,Cheffena M.,IEEE J Biomed Health Inform,2016,10.1109/JBHI.2015.2425932
1070,Interframe coding of feature descriptors for mobile augmented reality,"Makar M, Chandrasekhar V, Tsai SS, Chen D, Girod B.",IEEE Trans Image Process,2014,10.1109/TIP.2014.2331136
1071,"Bistable Gestalts reduce activity in the whole of V1, not just the retinotopically predicted parts","de-Wit LH, Kubilius J, Wagemans J, Op de Beeck HP.",J Vis,2012,10.1167/12.11.12
1072,LPC cepstral distortion measure for protein sequence comparison,Pham TD.,IEEE Trans Nanobioscience,2006,10.1109/tnb.2006.875029
1073,"Comments on ""Effects of Noise on Speech Production: Acoustic and Perceptual Analyses"" [J. Acoust. Soc. Am. 84, 917-928 (1988)]",Fitch H.,J Acoust Soc Am,1989,10.1121/1.398582
1074,"The Personal Acoustics Lab (PAL): a microcomputer-based system for digital signal acquisition, analysis, and synthesis",Davis RO.,Comput Methods Programs Biomed,1986,10.1016/0169-2607(86)90051-9
1075,Simulating developmental diversity: Impact of neural stochasticity on atypical flexibility and hierarchy,"Soda T, Ahmadi A, Tani J, Honda M, Hanakawa T, Yamashita Y.",Front Psychiatry,2023,10.3389/fpsyt.2023.1080668
1076,Predictive processing in depression: Increased prediction error following negative valence contexts and influence of recent mood-congruent yet irrelevant experiences,"Ramos-Grille I, Weyant J, Wormwood JB, Robles M, Vallès V, Camprodon JA, Chanes L.",J Affect Disord,2022,10.1016/j.jad.2022.05.030
1077,Lateral prefrontal cortex is a hub for music production from structural rules to movements,"Bianco R, Novembre G, Ringer H, Kohler N, Keller PE, Villringer A, Sammler D.",Cereb Cortex,2022,10.1093/cercor/bhab454
1078,What exactly is missing here? The sensory processing of unpredictable omissions is modulated by the specificity of expected action-effects,"Korka B, Schröger E, Widmann A.",Eur J Neurosci,2020,10.1111/ejn.14899
1079,Setting precedent: Initial feature variability affects the subsequent precision of regularly varying sound contexts,"Todd J, Frost J, Fitzgerald K, Winkler I.",Psychophysiology,2020,10.1111/psyp.13528
1080,Emotional context restores cortical prediction error responses in schizophrenia,"Vogel BO, Stasch J, Walter H, Neuhaus AH.",Schizophr Res,2018,10.1016/j.schres.2018.02.030
1081,Impairment in Mismatch Negativity but not Repetition Suppression in Schizophrenia,"Coffman BA, Haigh SM, Murphy TK, Salisbury DF.",Brain Topogr,2017,10.1007/s10548-017-0571-1
1082,Semantic congruence affects hippocampal response to repetition of visual associations,"McAndrews MP, Girard TA, Wilkins LK, McCormick C.",Neuropsychologia,2016,10.1016/j.neuropsychologia.2016.07.026
1083,Prediction and constraint in audiovisual speech perception,"Peelle JE, Sommers MS.",Cortex,2015,10.1016/j.cortex.2015.03.006
1084,Motion-based prediction explains the role of tracking in motion extrapolation,"Khoei MA, Masson GS, Perrinet LU.",J Physiol Paris,2013,10.1016/j.jphysparis.2013.08.001
1085,Feeling the Beat: Temporal Predictability is Associated with Ongoing Changes in Music-Induced Pleasantness,"Singer N, Jacoby N, Hendler T, Granot R.",J Cogn,2023,10.5334/joc.286
1086,Interpretation and further development of the hypnodensity representation of sleep structure,"Huijben IAM, Hermans LWA, Rossi AC, Overeem S, van Gilst MM, van Sloun RJG.",Physiol Meas,2023,10.1088/1361-6579/aca641
1087,Recurrent Neural Network Model of Human Event-related Potentials in Response to Intensity Oddball Stimulation,O'Reilly JA.,Neuroscience,2022,10.1016/j.neuroscience.2022.10.004
1088,Mismatch of Visual-Vestibular Information in Virtual Reality: Is Motion Sickness Part of the Brains Attempt to Reduce the Prediction Error?,"Nürnberger M, Klingner C, Witte OW, Brodoehl S.",Front Hum Neurosci,2021,10.3389/fnhum.2021.757735
1089,Self-initiation Inhibits the Postural and Electrophysiological Responses to Optic Flow and Button Pressing,"Obereisenbuchner F, Dowsett J, Taylor PCJ.",Neuroscience,2021,10.1016/j.neuroscience.2021.07.003
1090,Increased subcortical neural responses to repeating auditory stimulation in children with autism spectrum disorder,"Font-Alaminos M, Cornella M, Costa-Faidella J, Hervás A, Leung S, Rueda I, Escera C.",Biol Psychol,2020,10.1016/j.biopsycho.2019.107807
1091,The Role of Neuronal Oscillations in Visual Active Sensing,"Leszczynski M, Schroeder CE.",Front Integr Neurosci,2019,10.3389/fnint.2019.00032
1092,Uncertainty in contextual and kinematic cues jointly modulates motor resonance in primary motor cortex,"Cretu AL, Ruddy K, Germann M, Wenderoth N.",J Neurophysiol,2019,10.1152/jn.00655.2018
1093,Effects of Visual Predictive Information and Sequential Context on Neural Processing of Musical Syntax,"Shin H, Fujioka T.",Front Psychol,2018,10.3389/fpsyg.2018.02528
1094,Initial uncertainty impacts statistical learning in sound sequence processing,"Todd J, Provost A, Whitson L, Mullens D.",J Physiol Paris,2016,10.1016/j.jphysparis.2017.01.001
1095,Prior probability modulates anticipatory activity in category-specific areas,"Trapp S, Lepsien J, Kotz SA, Bar M.",Cogn Affect Behav Neurosci,2016,10.3758/s13415-015-0373-4
1096,Neural Signatures of Predictive Strategies Track Individuals Along the Autism-Schizophrenia Continuum,"Tarasi L, Martelli ME, Bortoletto M, di Pellegrino G, Romei V.",Schizophr Bull,2023,10.1093/schbul/sbad105
1097,A functional account of stimulation-based aerobic glycolysis and its role in interpreting BOLD signal intensity increases in neuroimaging experiments,"Theriault JE, Shaffer C, Dienel GA, Sander CY, Hooker JM, Dickerson BC, Barrett LF, Quigley KS.",Neurosci Biobehav Rev,2023,10.1016/j.neubiorev.2023.105373
1098,Mind the gender gap: The social neuroscience of belonging,Rippon G.,Front Hum Neurosci,2023,10.3389/fnhum.2023.1094830
1099,Increased context adjustment is associated with auditory sensitivities but not with autistic traits,"Randeniya R, Mattingley JB, Garrido MI.",Autism Res,2022,10.1002/aur.2759
1100,Novel stimuli evoke excess activity in the mouse primary visual cortex,"Homann J, Koay SA, Chen KS, Tank DW, Berry MJ 2nd.",Proc Natl Acad Sci U S A,2022,10.1073/pnas.2108882119
1101,Post-traumatic stress disorder is associated with alterations in evoked cortical activation during visual recognition of scenes,"Popescu M, Popescu EA, DeGraba TJ, Hughes JD.",Neuroimage Clin,2021,10.1016/j.nicl.2021.102752
1102,Abstract rules drive adaptation in the subcortical sensory pathway,"Tabas A, Mihai G, Kiebel S, Trampel R, von Kriegstein K.",Elife,2020,10.7554/eLife.64501
1103,Perceptual Gains and Losses in Synesthesia and Schizophrenia,"van Leeuwen TM, Sauer A, Jurjut AM, Wibral M, Uhlhaas PJ, Singer W, Melloni L.",Schizophr Bull,2021,10.1093/schbul/sbaa162
1104,Expected but omitted stimuli affect crossmodal interaction,"Costantini M, Migliorati D, Donno B, Sirota M, Ferri F.",Cognition,2018,10.1016/j.cognition.2017.10.016
1105,Enhanced predictive signalling in schizophrenia,"Schmack K, Rothkirch M, Priller J, Sterzer P.",Hum Brain Mapp,2017,10.1002/hbm.23480
1106,Allostatic Self-efficacy: A Metacognitive Theory of Dyshomeostasis-Induced Fatigue and Depression,"Stephan KE, Manjaly ZM, Mathys CD, Weber LA, Paliwal S, Gard T, Tittgemeyer M, Fleming SM, Haker H, Seth AK, Petzschner FH.",Front Hum Neurosci,2016,10.3389/fnhum.2016.00550
1107,Elementary sensory deficits in schizophrenia indexed by impaired visual mismatch negativity,"Farkas K, Stefanics G, Marosi C, Csukly G.",Schizophr Res,2015,10.1016/j.schres.2015.05.011
1108,Context sensitivity in action decreases along the autism spectrum: a predictive processing perspective,"Palmer CJ, Paton B, Kirkovski M, Enticott PG, Hohwy J.",Proc Biol Sci,2015,10.1098/rspb.2014.1557
1109,Crossmodal visual predictions elicit spatially specific early visual cortex activity but later than real visual stimuli,"Stange L, Ossandón JP, Röder B.",Philos Trans R Soc Lond B Biol Sci,2023,10.1098/rstb.2022.0339
1110,Worlds apart? Testing the cultural distance hypothesis in music perception of Chinese and Western listeners,"Klarlund M, Brattico E, Pearce M, Wu Y, Vuust P, Overgaard M, Du Y.",Cognition,2023,10.1016/j.cognition.2023.105405
1111,A systematic review on resting state functional connectivity in patients with neurodegenerative disease and hallucinations,"Spinosa V, Brattico E, Campo F, Logroscino G.",Neuroimage Clin,2022,10.1016/j.nicl.2022.103112
1112,Psilocybin Induces Aberrant Prediction Error Processing of Tactile Mismatch Responses-A Simultaneous EEG-FMRI Study,"Duerler P, Brem S, Fraga-González G, Neef T, Allen M, Zeidman P, Stämpfli P, Vollenweider FX, Preller KH.",Cereb Cortex,2021,10.1093/cercor/bhab202
1113,Adjudicating Between Local and Global Architectures of Predictive Processing in the Subcortical Auditory Pathway,"Tabas A, von Kriegstein K.",Front Neural Circuits,2021,10.3389/fncir.2021.644743
1114,Exposing Pathological Sensory Predictions in Tinnitus Using Auditory Intensity Deviant Evoked Responses,"Sedley W, Alter K, Gander PE, Berger J, Griffiths TD.",J Neurosci,2019,10.1523/JNEUROSCI.1308-19.2019
1115,Initial Uncertainty Impacts Statistical Learning in Sound Sequence Processing,"Todd J, Provost A, Whitson L, Mullens D.",Neuroscience,2018,10.1016/j.neuroscience.2018.05.011
1116,Cortical Measures of Phoneme-Level Speech Encoding Correlate with the Perceived Clarity of Natural Speech,"Di Liberto GM, Crosse MJ, Lalor EC.",eNeuro,2018,10.1523/ENEURO.0084-18.2018
1117,Decreasing predictability of visual motion enhances feed-forward processing in visual cortex when stimuli are behaviorally relevant,"Kellermann T, Scholle R, Schneider F, Habel U.",Brain Struct Funct,2017,10.1007/s00429-016-1251-8
1118,Behavioral oscillation in priming: competing perceptual predictions conveyed in alternating theta-band rhythms,"Huang Y, Chen L, Luo H.",J Neurosci,2015,10.1523/JNEUROSCI.4294-14.2015
1119,Predictive Neural Computations Support Spoken Word Recognition: Evidence from MEG and Competitor Priming,"Wang YC, Sohoglu E, Gilbert RA, Henson RN, Davis MH.",J Neurosci,2021,10.1523/JNEUROSCI.1685-20.2021
1120,"Towards quantitative precision for ECG analysis: Leveraging state space models, self-supervision and patient metadata","Mehari T, Strodthoff N.",IEEE J Biomed Health Inform,2023,10.1109/JBHI.2023.3310989
1121,Automatic Sensory Predictions: A Review of Predictive Mechanisms in the Brain and Their Link to Conscious Processing,"Tivadar RI, Knight RT, Tzovara A.",Front Hum Neurosci,2021,10.3389/fnhum.2021.702520
1122,Evaluating the evidence for expectation suppression in the visual system,"Feuerriegel D, Vogels R, Kovács G.",Neurosci Biobehav Rev,2021,10.1016/j.neubiorev.2021.04.002
1123,The temporal and spectral characteristics of expectations and prediction errors in pain and thermoception,"Strube A, Rose M, Fazeli S, Büchel C.",Elife,2021,10.7554/eLife.62809
1124,Schizophrenia as a disorder of embodied self,"Szczotka J, Majchrowicz B.",Psychiatr Pol,2018,10.12740/PP/67276
1125,Craving for the future: the brain as a nutritional prediction system,"Walker SJ, Goldschmidt D, Ribeiro C.",Curr Opin Insect Sci,2017,10.1016/j.cois.2017.07.013
1126,A Bayesian perspective on delusions: Suggestions for modifying two reasoning tasks,Pfuhl G.,J Behav Ther Exp Psychiatry,2017,10.1016/j.jbtep.2016.08.006
1127,The speakers' accent shapes the listeners' phonological predictions during speech perception,"Brunellière A, Soto-Faraco S.",Brain Lang,2013,10.1016/j.bandl.2013.01.007
1128,The role of feedback in a hierarchical model of object perception,"Dura-Bernal S, Wennekers T, Denham SL.",Adv Exp Med Biol,2011,10.1007/978-1-4614-0164-3_14
1129,Predictive coding under the free-energy principle,"Friston K, Kiebel S.",Philos Trans R Soc Lond B Biol Sci,2009,10.1098/rstb.2008.0300
1130,Compression efficiency and delay tradeoffs for hierarchical B-pictures and pulsed-quality frames,"Leontaris A, Cosman PC.",IEEE Trans Image Process,2007,10.1109/tip.2007.896681
1131,Mistaking a house for a face: neural correlates of misperception in healthy humans,"Summerfield C, Egner T, Mangels J, Hirsch J.",Cereb Cortex,2006,10.1093/cercor/bhi129
1132,Classification of cardiac arrhythmias using fuzzy ARTMAP,"Ham FM, Han S.",IEEE Trans Biomed Eng,1996,10.1109/10.486263
1133,The role of isochrony in speech perception in noise,"Aubanel V, Schwartz JL.",Sci Rep,2020,10.1038/s41598-020-76594-1
1134,"Thinking, believing, and hallucinating self in schizophrenia","Humpston CS, Broome MR.",Lancet Psychiatry,2020,10.1016/S2215-0366(20)30007-9
1135,Perceptual phenomena in destructured sensory fields: Probing the brain's intrinsic functional architectures,"Miskovic V, Lynn SJ, Bagg JO, Pouliot JJ, Ríos M, Wackermann J.",Neurosci Biobehav Rev,2019,10.1016/j.neubiorev.2019.01.014
1136,Graph-Based Compression of Dynamic 3D Point Cloud Sequences,"Thanou D, Chou PA, Frossard P.",IEEE Trans Image Process,2016,10.1109/TIP.2016.2529506
1137,Tuning of vocal tract model parameters for nasals using sensitivity functions,"Kreuzer W, Kasess CH.",J Acoust Soc Am,2015,10.1121/1.4906158
1138,Network interactions: non-geniculate input to V1,"Muckli L, Petro LS.",Curr Opin Neurobiol,2013,10.1016/j.conb.2013.01.020
1139,Prior expectation mediates neural adaptation to repeated sounds in the auditory cortex: an MEG study,"Todorovic A, van Ede F, Maris E, de Lange FP.",J Neurosci,2011,10.1523/JNEUROSCI.1425-11.2011
1140,The mismatch negativity: a review of underlying mechanisms,"Garrido MI, Kilner JM, Stephan KE, Friston KJ.",Clin Neurophysiol,2009,10.1016/j.clinph.2008.11.029
1141,Can mismatch negativity be linked to synaptic processes? A glutamatergic approach to deviance detection,Strelnikov K.,Brain Cogn,2007,10.1016/j.bandc.2007.04.002
1142,The mirror-neuron system: a Bayesian perspective,"Kilner JM, Friston KJ, Frith CD.",Neuroreport,2007,10.1097/WNR.0b013e3281139ed0
1143,Encoding uncertainty in the hippocampus,"Harrison LM, Duggins A, Friston KJ.",Neural Netw,2006,10.1016/j.neunet.2005.11.002
1144,Predictive coding in the visual cortex: a functional interpretation of some extra-classical receptive-field effects,"Rao RP, Ballard DH.",Nat Neurosci,1999,10.1038/4580
1145,Tactile communication of speech: comparison of two computer-based displays,"Clements MA, Braida LD, Durlach NI.",J Rehabil Res Dev,1988,
1146,Hierarchically nested networks optimize the analysis of audiovisual speech,"Chalas N, Omigie D, Poeppel D, van Wassenhove V.",iScience,2023,10.1016/j.isci.2023.106257
1147,Visceral politics: a theoretical and empirical proof of concept,"Tsakiris M, Vehar N, Tucciarelli R.",Philos Trans R Soc Lond B Biol Sci,2021,10.1098/rstb.2020.0142
1148,An Attempt at a Unified Theory of the Neocortical Microcircuit in Sensory Cortex,Bennett M.,Front Neural Circuits,2020,10.3389/fncir.2020.00040
